1056254	1077655	12803	A10302B00004579844	GRID	I Was There (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056254	1077655	12803	A10302B00004579844	GRID	I Was There (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056251	1077655	12803	A10302B0000457981A	GRID	My Generation (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056251	1077655	12803	A10302B0000457981A	GRID	My Generation (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056261	1077655	12803	A10302B0000457972C	GRID	One Of My Lies (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056261	1077655	12803	A10302B0000457972C	GRID	One Of My Lies (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056264	1077655	12803	A10302B0000457988V	GRID	16 (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056264	1077655	12803	A10302B0000457988V	GRID	16 (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056275	1077655	12803	A10302B0000457999P	GRID	The One I Want (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056275	1077655	12803	A10302B0000457999P	GRID	The One I Want (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056243	1077655	12803	A10302B0000457973A	GRID	80 (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056243	1077655	12803	A10302B0000457973A	GRID	80 (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056253	1077655	12803	A10302B00004579836	GRID	Don't Leave Me (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056253	1077655	12803	A10302B00004579836	GRID	Don't Leave Me (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056268	1077655	12803	A10302B00004579924	GRID	Paper Lanterns (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056268	1077655	12803	A10302B00004579924	GRID	Paper Lanterns (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056273	1077655	12803	A10302B0000457997T	GRID	Dry Ice (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056273	1077655	12803	A10302B0000457997T	GRID	Dry Ice (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056263	1077655	12803	A10302B0000457987X	GRID	Going to Pasalacqua (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056263	1077655	12803	A10302B0000457987X	GRID	Going to Pasalacqua (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056248	1077655	12803	A10302B0000457978Z	GRID	Sweet Children (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056248	1077655	12803	A10302B0000457978Z	GRID	Sweet Children (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056257	1077655	12803	A10302B00004579684	GRID	Welcome to Paradise (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056257	1077655	12803	A10302B00004579684	GRID	Welcome to Paradise (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056255	1077655	12803	A10302B00004579852	GRID	Disappearing Boy (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056255	1077655	12803	A10302B00004579852	GRID	Disappearing Boy (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056262	1077655	12803	A10302B0000457986Z	GRID	Green Day (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056262	1077655	12803	A10302B0000457986Z	GRID	Green Day (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056269	1077655	12803	A10302B00004579932	GRID	Why Do You Want Him? (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056269	1077655	12803	A10302B00004579932	GRID	Why Do You Want Him? (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056256	1077655	12803	A10302B00004579676	GRID	One for the Razorbacks (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056256	1077655	12803	A10302B00004579676	GRID	One for the Razorbacks (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056271	1077655	12803	A10302B0000457995X	GRID	Knowledge (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056271	1077655	12803	A10302B0000457995X	GRID	Knowledge (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056274	1077655	12803	A10302B0000457998R	GRID	Only of You (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056274	1077655	12803	A10302B0000457998R	GRID	Only of You (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056258	1077655	12803	A10302B00004579692	GRID	Christy Road (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056258	1077655	12803	A10302B00004579692	GRID	Christy Road (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056291	1077655	12803	A10302B00004579668	GRID	2000 Light Years Away (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056291	1077655	12803	A10302B00004579668	GRID	2000 Light Years Away (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056265	1077655	12803	A10302B0000457989T	GRID	Road to Acceptance (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056265	1077655	12803	A10302B0000457989T	GRID	Road to Acceptance (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056266	1077655	12803	A10302B00004579908	GRID	Rest (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056266	1077655	12803	A10302B00004579908	GRID	Rest (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056247	1077655	12803	A10302B00004579772	GRID	Words I Might Have Ate (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056247	1077655	12803	A10302B00004579772	GRID	Words I Might Have Ate (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056276	1077655	12803	A10302B0000458000Q	GRID	I Want to Be Alone (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056276	1077655	12803	A10302B0000458000Q	GRID	I Want to Be Alone (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056259	1077655	12803	A10302B0000457970G	GRID	Private Ale (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056259	1077655	12803	A10302B0000457970G	GRID	Private Ale (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056260	1077655	12803	A10302B0000457971E	GRID	Dominated Love Slave (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056260	1077655	12803	A10302B0000457971E	GRID	Dominated Love Slave (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1056252	1077655	12803	A10302B00004579828	GRID	At the Library (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA Global
1056252	1077655	12803	A10302B00004579828	GRID	At the Library (Album version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	11/2/2007	ADA US
1574168	1077655	21881	0093624877769	UPC	American Idiot (Regular Edition)	Audio	Album	Album	Electronic	Alternative	12/1/2007	Reprise
1056315	1077655	12803	0085365740631	UPC	1039/Smoothed Out Slappy Hours	Audio	Album	Album	Electronic	Alternative	1/29/2008	Epitaph - ADA
1056316	1077655	12803	0085365740648	UPC	Kerplunk	Audio	Album	Album	Electronic	Alternative	1/29/2008	Epitaph - ADA
1056315	1077655	12803	0085365740631	UPC	1039/Smoothed Out Slappy Hours	Audio	Album	Album	Electronic	Alternative	1/29/2008	ADA Global
1056316	1077655	12803	0085365740648	UPC	Kerplunk	Audio	Album	Album	Electronic	Alternative	1/29/2008	ADA Global
1014266	1077655	12803	A10302B00004977347	GRID	Welcome to Paradise (Mastertone)	Audio	Audio Clip	Mastertone	Electronic	Alternative	2/10/2008	ADA Global
1014266	1077655	12803	A10302B00004977347	GRID	Welcome to Paradise (Mastertone)	Audio	Audio Clip	Mastertone	Electronic	Alternative	2/10/2008	Epitaph - ADA
1014265	1077655	12803	A10302B00004977355	GRID	Welcome to Paradise (Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	2/10/2008	ADA Global
1014265	1077655	12803	A10302B00004977355	GRID	Welcome to Paradise (Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	2/10/2008	Epitaph - ADA
1014264	1077655	12803	A10302B00004977363	GRID	Welcome to Paradise (UGM)	Audio	Audio Clip	User Generated Mastertone	Electronic	Alternative	2/10/2008	ADA Global
1014264	1077655	12803	A10302B00004977363	GRID	Welcome to Paradise (UGM)	Audio	Audio Clip	User Generated Mastertone	Electronic	Alternative	2/10/2008	Epitaph - ADA
4739841	1077655		ARCC-1001066	Promo Number	21st Century Breakdown	Audio	Album	Album	CD with CD-ROM	Rock	3/5/2008	MLS/Tape Library
3743177	1077655		ARCC-100171_0004	Promo Number	Bullet In A Bible	Audio	Album	Album	CD with CD-ROM	Rock	3/5/2008	MLS/Tape Library
2049988	1077655		ARCI-102105_0001	Promo Number	SHENANIGANS	Audio	Album	Album	CD with CD-ROM	Rock	3/5/2008	MLS/Tape Library
1509212	1077655	21865	A10302B0000048355H	GRID	American Idiot Single (Graphic)	Image	Wallpaper	Wallpaper	Electronic	Pop	7/1/2008	Reprise
1547480	1077655	21884	A10302B0000002AVN4	GRID	Good Riddance (Time Of Your Life) (Polyphonic MIDI Ringtone)	Midi	Midi Polyphonic	Ringtone	Electronic	Pop	7/1/2008	Reprise
1679203	1077655	21885	A10302B00000000BCZ	GRID	She	Audio	Audio Clip	Mastertone	Electronic	Pop	7/15/2008	Reprise
1454050	1077655	21881	A10302B0000121446C	GRID	Wake Me Up When September Ends [Alternate] (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	7/15/2008	Reprise
1467734	1077655	21881	A10302B0000109655V	GRID	American Family (Graphic)	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	7/15/2008	Reprise
1467740	1077655	21865	A10302B0000109648T	GRID	Dookie Cover (Graphic)	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	7/15/2008	Reprise
1366608	1077655	21881	A10302B0000208688C	GRID	Jesus Of Suburbia [6 Minute Version] [Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	7/15/2008	Reprise
1446089	1077655	21919	A10302B00001282975	GRID	St. Jimmy [Live Video] [Extended]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	7/15/2008	Reprise
1367778	1077655	21919	A10302B0000207645D	GRID	Bullet In A Bible 1 Minute Trailer (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	7/15/2008	Reprise
2046914	1077655	21880	0093624982326	UPC	International Superhits! (Walmart)	Audio	Album	Album	CD 5-inch	Rock	9/23/2008	Reprise
1679205	1077655	21885	A10302B00000000BA4	GRID	Welcome To Paradise	Audio	Audio Clip	Mastertone	Electronic	Pop	10/9/2008	Reprise
1679202	1077655	21885	A10302B00000000BDX	GRID	She	Audio	Audio Clip	Mastertone	Electronic	Pop	10/9/2008	Reprise
2847375	1077655	12803	0045778686568	UPC	1039/Smoothed Out Slappy Hours	Audio	Album	Album	Electronic	Alternative	1/13/2009	Epitaph - ADA
2847375	1077655	12803	0045778686568	UPC	1039/Smoothed Out Slappy Hours	Audio	Album	Album	Electronic	Alternative	1/13/2009	ADA Global
2847374	1077655	12803	0045778686469	UPC	Kerplunk	Audio	Album	Album	Electronic	Alternative	1/13/2009	Epitaph - ADA
2847374	1077655	12803	0045778686469	UPC	Kerplunk	Audio	Album	Album	Electronic	Alternative	1/13/2009	ADA Global
1454048	1077655	21881	A10302B0000121447A	GRID	Wake Me Up When September Ends [Alternate] (Polyphonic MIDI)	Midi	Midi Polyphonic	Ringtone	Electronic	Alternative Rock	1/16/2009	Reprise
2846075	1077655	21973	PRO-S-517771_0001	Promo Number	Sweet Children (517771)	Audio	Single	Single	Vinyl 7-inch, 33 rpm	Rock	2/17/2009	Reprise
2846517	1077655	21972	PRO-S-517772_0001	Promo Number	Slappy (517772)	Audio	Single	Single	Vinyl 7-inch, 33 rpm	Alternative Rock	2/17/2009	Reprise
2846515	1077655	21972	PRO-S-517770_0001	Promo Number	1000 Hours (517770)	Audio	Single	Single	Vinyl 7-inch, 33 rpm	Alternative Rock	2/17/2009	Reprise
2761766	1077655	21972	0093624979609	UPC	39/Smooth (Vinyl)	Audio	Album	Album	Vinyl 12-inch, 33 rpm	Alternative Rock	3/24/2009	Reprise
2296805	1077655	21973	0093624979913	UPC	Kerplunk! (Vinyl)	Audio	Album	Album	Vinyl 12-inch, 33 rpm	Rock	3/24/2009	Reprise
3024954	1077655	21877	0054391988829	UPC	Know Your Enemy (UK 1-track CD Single)	Audio	Single	Single	CD 5-inch	Alternative	4/3/2009	Reprise
3023514	1077655	21877	0054391988836	UPC	Know Your Enemy (Int'l CD Single)	Audio	Single	Single	CD 5-inch	Alternative	4/3/2009	Reprise
3010757	1077655	21877	A10302B0000855316Q	GRID	Know Your Enemy	Audio	Audio Clip	Mastertone	Electronic	Alternative	4/8/2009	Reprise
3010774	1077655	21877	A10302B0000855318M	GRID	Know Your Enemy	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	4/8/2009	Reprise
3010775	1077655	21877	A10302B0000855319K	GRID	Know Your Enemy	Audio	Audio Clip	SMS Tone	Electronic	Alternative	4/8/2009	Reprise
3027615	1077655	21877	A10302B0000862826P	GRID	21st Century Breakdown Sizzle Reel	Video	Short Form Video (Single)	Video Single	Electronic	Alternative	4/10/2009	Reprise
1535759	1077655	21881	A10302B00000540533	GRID	Whatsername (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/16/2009	Reprise
3035314	1077655	21877	0054391988355	UPC	Know Your Enemy	Audio	Single	Single	Electronic	Alternative	4/16/2009	Reprise
3028866	1077655	21877	0054391988430	UPC	Know Your Enemy	Audio	Single	Single	Electronic	Alternative	4/16/2009	Reprise
2977194	1077655	21877	0054391988904	UPC	Know Your Enemy (DMD Single)	Audio	Single	Single	Electronic	Alternative	4/16/2009	Reprise
1679350	1077655	21885	A10302B00000000B88	GRID	Longview	Audio	Audio Clip	Mastertone	Electronic	Pop	4/17/2009	Reprise
1472920	1077655	21883	A10302B00001048344	GRID	Minority (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Alternative Rock	4/17/2009	Reprise
1535763	1077655	21881	A10302B0000054049W	GRID	Letterbomb (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/17/2009	Reprise
1535765	1077655	21881	A10302B00000540470	GRID	Homecoming (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/17/2009	Reprise
1535768	1077655	21881	A10302B00000540445	GRID	Extraordinary Girl (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/17/2009	Reprise
1535761	1077655	21881	A10302B00000540517	GRID	St. Jimmy (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/17/2009	Reprise
1536148	1077655	21885	A10302B0000053679H	GRID	Longview (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/17/2009	Reprise
1535770	1077655	21881	A10302B00000540429	GRID	Are We The Waiting (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	4/17/2009	Reprise
1011376	1077655	21885	0093624986959	UPC	Dookie	Audio	Album	Album	Vinyl	Alternative Rock	4/18/2009	Reprise
3025238	1077655	21877	A10302B0000861252H	GRID	Know Your Enemy	Video	Short Form Video (Single)	Video Single	Electronic	Alternative	4/23/2009	Reprise
3052538	1077655	21877	A10302B0000874033Z	GRID	Know Your Enemy	Video	Short Form Video (Single)	Video Single	Electronic	Alternative	4/25/2009	Reprise
2998914	1077655	21877	0054391988751	UPC	Know Your Enemy (Hot Topic CD)	Audio	Single	Single	CD 5-inch	Alternative	4/28/2009	Reprise
3058634	1077655	21877	A10302B0000878134Z	GRID	Green Day: 21st Century Breakdown Cover	Image	Wallpaper	Wallpaper	Electronic	Alternative	4/30/2009	Reprise
3049794	1077655	21877	A10302B0000873002U	GRID	Know Your Enemy [Violence Is An Energy]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/1/2009	Reprise
3052657	1077655	21877	A10302B0000874058J	GRID	Know Your Enemy [Chorus]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/1/2009	Reprise
3052661	1077655	21877	A10302B0000874062R	GRID	Know Your Enemy [Chorus]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/1/2009	Reprise
3049797	1077655	21877	A10302B0000873006M	GRID	Know Your Enemy [Violence Is An Energy]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/1/2009	Reprise
3037644	1077655	21877	A10302B00008663640	GRID	Lights Out (Non-Album Track)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	5/1/2009	Reprise
3037642	1077655	21877	A10302B00008663623	GRID	Hearts Collide (Non-Album Track)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative	5/1/2009	Reprise
3037614	1077655	21877	0093624976417	UPC	Know Your Enemy	Audio	Single	Single	Electronic	Alternative	5/1/2009	Reprise
3021685	1077655	21919	0075993998757	UPC	Bullet In A Bible (Longform Video)	Video	Long Form Video (Album)	Music Video Collection	Electronic	Alternative	5/5/2009	Reprise
3049796	1077655	21877	A10302B0000873004Q	GRID	Know Your Enemy [From Here To Eternity]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3065154	1077655	21877	A10302B0000879827Z	GRID	Song Of The Century	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052846	1077655	21877	A10302B0000874148F	GRID	Before The Lobotomy	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052843	1077655	21877	A10302B0000874145L	GRID	¡Viva La Gloria!	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052840	1077655	21877	A10302B0000874142R	GRID	21st Century Breakdown	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052852	1077655	21877	A10302B0000874154J	GRID	Last Night On Earth	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052849	1077655	21877	A10302B0000874151P	GRID	Christian's Inferno	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052754	1077655	21877	A10302B00008740879	GRID	Murder City	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052834	1077655	21877	A10302B0000874136N	GRID	Peacemaker	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052772	1077655	21877	A10302B0000874105Z	GRID	The Static Age	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052837	1077655	21877	A10302B0000874139H	GRID	East Jesus Nowhere	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052715	1077655	21877	A10302B0000874076F	GRID	Last Of The American Girls	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052794	1077655	21877	A10302B0000874108T	GRID	21 Guns	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052819	1077655	21877	A10302B0000874133T	GRID	American Eulogy	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3185118	1077655	21877	A10302B0000917651K	GRID	21 Guns [Intro]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052656	1077655	21877	A10302B0000874057L	GRID	See The Light	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052816	1077655	21877	A10302B0000874130Z	GRID	¿Viva La Gloria? [Little Girl]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3049795	1077655	21877	A10302B0000873003S	GRID	Know Your Enemy [The Insurgency Will Rise]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3185119	1077655	21877	A10302B0000917653G	GRID	21 Guns [Breakdown]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3185120	1077655	21877	A10302B0000917654E	GRID	21 Guns [When It's Time]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3185123	1077655	21877	A10302B00009176578	GRID	21 Guns [Does The Pain Weight Out The Pride]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3185124	1077655	21877	A10302B00009176586	GRID	21 Guns [Guitar Solo]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052764	1077655	21877	A10302B00008740975	GRID	Restless Heart Syndrome	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052655	1077655	21877	A10302B0000874056N	GRID	American Eulogy [Modern World]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052767	1077655	21877	A10302B0000874100A	GRID	Horseshoes And Handgrenades	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3052654	1077655	21877	A10302B0000874055P	GRID	American Eulogy [Mass Hysteria]	Audio	Audio Clip	Mastertone	Electronic	Alternative	5/6/2009	Reprise
3185131	1077655	21877	A10302B00009176666	GRID	21 Guns [Guitar Solo]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3185130	1077655	21877	A10302B00009176658	GRID	21 Guns [Does The Pain Weight Out The Pride]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3185128	1077655	21877	A10302B0000917663C	GRID	21 Guns [When It's Time]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3185126	1077655	21877	A10302B0000917661G	GRID	21 Guns [Intro]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3185127	1077655	21877	A10302B0000917662E	GRID	21 Guns [Breakdown]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3065155	1077655	21877	A10302B0000879828X	GRID	Song Of The Century	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052847	1077655	21877	A10302B0000874149D	GRID	Before The Lobotomy	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052844	1077655	21877	A10302B0000874146J	GRID	¡Viva La Gloria!	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052841	1077655	21877	A10302B0000874143P	GRID	21st Century Breakdown	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052853	1077655	21877	A10302B0000874155H	GRID	Last Night On Earth	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052850	1077655	21877	A10302B0000874152N	GRID	Christian's Inferno	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052835	1077655	21877	A10302B0000874137L	GRID	Peacemaker	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052838	1077655	21877	A10302B0000874140V	GRID	East Jesus Nowhere	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052817	1077655	21877	A10302B0000874131X	GRID	¿Viva La Gloria? [Little Girl]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052660	1077655	21877	A10302B0000874061T	GRID	See The Light	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052795	1077655	21877	A10302B0000874109R	GRID	21 Guns	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052658	1077655	21877	A10302B0000874059H	GRID	American Eulogy [Mass Hysteria]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3049799	1077655	21877	A10302B0000873009G	GRID	Know Your Enemy [From Here To Eternity]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3049798	1077655	21877	A10302B0000873007K	GRID	Know Your Enemy [The Insurgency Will Rise]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052659	1077655	21877	A10302B0000874060V	GRID	American Eulogy [Modern World]	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052773	1077655	21877	A10302B0000874106X	GRID	The Static Age	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052768	1077655	21877	A10302B00008741018	GRID	Horseshoes And Handgrenades	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052716	1077655	21877	A10302B0000874077D	GRID	Last Of The American Girls	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052765	1077655	21877	A10302B00008740983	GRID	Restless Heart Syndrome	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052755	1077655	21877	A10302B00008740887	GRID	Murder City	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052820	1077655	21877	A10302B0000874134R	GRID	American Eulogy	Audio	Audio Clip	Ringbacktone	Electronic	Alternative	5/6/2009	Reprise
3052756	1077655	21877	A10302B00008740895	GRID	Murder City	Audio	Audio Clip	SMS Tone	Electronic	Alternative	5/6/2009	Reprise
3052766	1077655	21877	A10302B00008740991	GRID	Restless Heart Syndrome	Audio	Audio Clip	SMS Tone	Electronic	Alternative	5/6/2009	Reprise
3052717	1077655	21877	A10302B0000874078B	GRID	Last Of The American Girls	Audio	Audio Clip	SMS Tone	Electronic	Alternative	5/6/2009	Reprise
